             JOBID            PARTITION     NAME     USER ST       TIME  NODES     NODELIST(REASON)
           4233698            zen3_1024 Ti24Al3N chgutsch PD       0:00      1           (Priority)
           4233697            zen3_1024 Ti18Al9N chgutsch PD       0:00      1           (Priority)
           4233696            zen3_1024 Ti15Al12 chgutsch PD       0:00      1           (Priority)
           4233695            zen3_1024 Ti3Al24N chgutsch PD       0:00      1           (Priority)
           4233694            zen3_1024 Ti24Al3N chgutsch PD       0:00      1           (Priority)
           4233693            zen3_1024 Ti9Al18N chgutsch PD       0:00      1           (Priority)
           4233692            zen3_1024 Ti3Al24N chgutsch PD       0:00      1           (Priority)
           4233691            zen3_1024 Ti24Al3N chgutsch PD       0:00      1           (Priority)
           4233690            zen3_1024 Ti21Al6N chgutsch PD       0:00      1           (Priority)
    4225516_[1-10]            zen3_1024 N3Y1200m  polejit PD       0:00      1        (JobHeldUser)
4153418_[13-32%10]            zen3_1024 N4mut05p  polejit PD       0:00      1        (JobHeldUser)
4145264_[18-24%12]            zen3_1024 N7mut05p  polejit PD       0:00      1        (JobHeldUser)
 4174902_[1-24%12]            zen3_1024 N12mut05  polejit PD       0:00      1        (JobHeldUser)
    4174901_[1-10]            zen3_1024 N12pA33m  polejit PD       0:00      1        (JobHeldUser)
 4089645_[1-32%10]            zen3_1024 N5mut05p  polejit PD       0:00      1        (JobHeldUser)
 4089626_[1-24%12]            zen3_1024 N10mut05  polejit PD       0:00      1        (JobHeldUser)
    4089571_[1-10]            zen3_1024 N5mut05p  polejit PD       0:00      1        (JobHeldUser)
    4087996_[1-10]            zen3_1024 N10pA50m  polejit PD       0:00      1        (JobHeldUser)
    4086104_[1-10]            zen3_1024 N10pA33a  polejit PD       0:00      1        (JobHeldUser)
 4085386_[1-24%12]            zen3_1024 a07Ti200  polejit PD       0:00      1        (JobHeldUser)
    4085383_[1-10]            zen3_1024 a07Ti200  polejit PD       0:00      1        (JobHeldUser)
     4072157_[1-5]            zen3_1024 W-relExp mr_taco0 PD       0:00      2        (JobHeldUser)
     4072156_[1-6]            zen3_1024 LEEDrelO mr_taco0 PD       0:00      2        (JobHeldUser)
           4231961            zen3_1024   MOF-Fe  kresse4  R    4:50:11      4 n3070-004,n3509-042,n3510-[016,025]
           4233133            zen3_1024 MOF-FeH4  kresse4  R    1:30:08      1            n3509-052
           4233140            zen3_1024   MOF-Fe  kresse4  R    1:30:08      1            n3510-003
           4233159            zen3_1024 MOF-Femd  kresse4  R    1:30:08      1            n3510-010
           4232136            zen3_1024  4_layer    anger  R    3:46:44      1            n3510-037
           4232133            zen3_1024  4_layer    anger  R    3:51:54      1            n3510-024
           4233171            zen3_1024  4_layer    anger  R    1:30:08      1            n3510-038
           4233215            zen3_1024 interact    zoran  R    1:30:08      1            n3510-066
           4233396            zen3_1024   ad_bse   unzogm  R    1:30:08      1            n3511-007
           4233663            zen3_1024       lc bernhard  R      28:01      1            n3509-038
           4233735            zen3_1024  MIL-88B sahrem73  R      20:28      1            n3509-039
           4229979            zen3_1024  4_layer    anger  R   23:44:43      1            n3510-007
           4229812            zen3_1024  4_layer    anger  R 1-02:27:07      1            n3070-003
           4229572            zen3_1024      CuO   payalw  R 1-04:29:04      2      n3510-[001-002]
           4229569            zen3_1024      CuO   payalw  R 1-04:29:47      2      n3509-[044-045]
           4225418            zen3_1024 MAPbI3_M bernhard  R 3-03:35:37      1            n3070-010
           4224994            zen3_1024 MAPbI3_M bernhard  R 3-05:11:22      1            n3510-018
           4224995            zen3_1024 MAPbI3_M bernhard  R 3-05:11:22      1            n3510-020
           4224996            zen3_1024 MAPbI3_M bernhard  R 3-05:11:22      1            n3510-022
           4176873            zen3_1024 interact schaefer  R 7-21:36:25      4      n3510-[026-029]
         4225333_3            zen3_1024 N12Y1200  polejit  R      13:07      1            n3070-007
         4225333_4            zen3_1024 N12Y1200  polejit  R      13:07      1            n3509-043
        4225002_16            zen3_1024 b03ndy10  polejit  R    1:28:38      1            n3509-040
        4225002_17            zen3_1024 b03ndy10  polejit  R    1:28:38      1            n3509-041
         4225333_1            zen3_1024 N12Y1200  polejit  R      46:35      1            n3509-036
         4225333_2            zen3_1024 N12Y1200  polejit  R      46:35      1            n3509-037
         4225332_6            zen3_1024 N6Y1200m  polejit  R    1:00:41      1            n3510-041
         4225332_7            zen3_1024 N6Y1200m  polejit  R    1:00:41      1            n3510-042
         4225332_8            zen3_1024 N6Y1200m  polejit  R    1:00:41      1            n3510-013
         4225332_9            zen3_1024 N6Y1200m  polejit  R    1:00:41      1            n3510-014
        4225332_10            zen3_1024 N6Y1200m  polejit  R    1:00:41      1            n3510-015
         4225332_4            zen3_1024 N6Y1200m  polejit  R    1:12:16      1            n3510-034
         4225332_5            zen3_1024 N6Y1200m  polejit  R    1:12:16      1            n3510-035
         4225332_3            zen3_1024 N6Y1200m  polejit  R    1:23:51      1            n3509-031
           4216929            zen3_1024    bb_pd   irmler  R 1-01:40:44     48 n3070-[011-014,016],n3509-[021-024,026-029,054-060],n3510-[043-065,067-070],n3511-001
        4224775_24            zen3_1024 N3Y600mu  polejit  R    8:41:06      1            n3510-005
        4225106_12            zen3_1024 b02a07mu  polejit  R    8:20:50      1            n3510-004
         4225332_1            zen3_1024 N6Y1200m  polejit  R    8:05:00      1            n3509-030
         4225332_2            zen3_1024 N6Y1200m  polejit  R    8:05:00      1            n3509-047
        4224775_23            zen3_1024 N3Y600mu  polejit  R    9:42:07      1            n3511-005
         4225106_5            zen3_1024 b02a07mu  polejit  R    9:03:30      1            n3510-012
         4225106_6            zen3_1024 b02a07mu  polejit  R    9:03:30      1            n3510-036
         4225106_7            zen3_1024 b02a07mu  polejit  R    9:03:30      1            n3070-001
         4225106_8            zen3_1024 b02a07mu  polejit  R    9:03:30      1            n3070-002
         4225106_9            zen3_1024 b02a07mu  polejit  R    9:03:30      1            n3509-032
        4225106_10            zen3_1024 b02a07mu  polejit  R    9:03:30      1            n3509-033
        4225106_11            zen3_1024 b02a07mu  polejit  R    9:03:30      1            n3509-034
        4225002_15            zen3_1024 b03ndy10  polejit  R   11:43:44      1            n3511-006
         4225106_4            zen3_1024 b02a07mu  polejit  R   11:52:42      1            n3510-033
        4224775_22            zen3_1024 N3Y600mu  polejit  R   13:51:47      1            n3510-019
         4225106_3            zen3_1024 b02a07mu  polejit  R   13:51:47      1            n3510-021
        4224775_21            zen3_1024 N3Y600mu  polejit  R   15:47:40      1            n3510-031
        4225002_14            zen3_1024 b03ndy10  polejit  R   16:50:16      1            n3510-017
        4225002_13            zen3_1024 b03ndy10  polejit  R   22:35:23      1            n3510-009
        4224775_20            zen3_1024 N3Y600mu  polejit  R   23:01:57      1            n3510-008
        4225002_12            zen3_1024 b03ndy10  polejit  R 1-02:56:03      1            n3509-046
        4225002_10            zen3_1024 b03ndy10  polejit  R 1-10:28:14      1            n3510-030
        4225002_11            zen3_1024 b03ndy10  polejit  R 1-10:28:14      1            n3511-009
        4224775_17            zen3_1024 N3Y600mu  polejit  R 1-10:52:39      1            n3509-049
         4225002_9            zen3_1024 b03ndy10  polejit  R 1-10:50:26      1            n3070-009
         4225002_8            zen3_1024 b03ndy10  polejit  R 1-10:52:39      1            n3509-050
         4225002_6            zen3_1024 b03ndy10  polejit  R 1-14:03:04      1            n3070-008
         4225002_4            zen3_1024 b03ndy10  polejit  R 1-14:35:40      1            n3511-003
        4224775_16            zen3_1024 N3Y600mu  polejit  R 1-15:36:48      1            n3510-040
         4224775_6            zen3_1024 N3Y600mu  polejit  R 2-10:39:50      1            n3070-005
         4224775_9            zen3_1024 N3Y600mu  polejit  R 2-10:39:50      1            n3510-011
         4224775_4            zen3_1024 N3Y600mu  polejit  R 2-14:40:10      1            n3070-015
         4224775_5            zen3_1024 N3Y600mu  polejit  R 2-14:40:10      1            n3510-023
           4232000            zen3_2048     CFv3 sserafin PD       0:00      6          (Resources)
           4232649            zen3_2048 t0-AM-f4 mr_taco0 PD       0:00      1           (Priority)
           4233747            zen3_2048 test_bug contisci PD       0:00      1           (Priority)
           4232855            zen3_2048 large-da    tiago PD       0:00      1         (Dependency)
           4232852            zen3_2048 large-da    tiago PD       0:00      1         (Dependency)
           4232849            zen3_2048 large-da    tiago PD       0:00      1         (Dependency)
           4232846            zen3_2048 large-da    tiago PD       0:00      1         (Dependency)
           4232843            zen3_2048 large-da    tiago PD       0:00      1         (Dependency)
           4232840            zen3_2048 large-da    tiago PD       0:00      1         (Dependency)
           4232837            zen3_2048 large-da    tiago PD       0:00      1         (Dependency)
           4232834            zen3_2048 large-da    tiago PD       0:00      1         (Dependency)
           4232831            zen3_2048 large-da    tiago PD       0:00      1         (Dependency)
           4232825            zen3_2048 data-sma    tiago PD       0:00      1         (Dependency)
           4232822            zen3_2048 data-sma    tiago PD       0:00      1         (Dependency)
           4232819            zen3_2048 data-sma    tiago PD       0:00      1         (Dependency)
           4232816            zen3_2048 data-sma    tiago PD       0:00      1         (Dependency)
           4232813            zen3_2048 data-sma    tiago PD       0:00      1         (Dependency)
           4232810            zen3_2048 data-sma    tiago PD       0:00      1         (Dependency)
           4232807            zen3_2048 data-sma    tiago PD       0:00      1         (Dependency)
           4232804            zen3_2048 data-sma    tiago PD       0:00      1         (Dependency)
           4232801            zen3_2048 data-sma    tiago PD       0:00      1         (Dependency)
           4233255            zen3_2048 hyperela    zheyi PD       0:00      1           (Priority)
           4233652            zen3_2048       v6 springer PD       0:00      1           (Priority)
           4233616            zen3_2048    t_std     afun PD       0:00      2           (Priority)
           4233645            zen3_2048    t_std     afun PD       0:00      2           (Priority)
           4232798            zen3_2048 data-sma    tiago  R      29:54      1            n3511-025
